http://www.thedailystar.net/city/news/inciting-rape-youth-held-over-provocative-posts-social-media-1976413,2020-10-12 00:00:00+06:00,‘Inciting Rape’: Youth held over provocative posts on social media,"Rab claimed to have arrested a youth from Dhaka's Khilkhet area on charges of making provocative posts on Facebook against anti-rape protests and inciting rape.

Sheikh Mohd Sharaf Nawar (19) was arrested on Saturday morning, said Mushfiqur Rahman Tushar, a squad commander of Rab-1.

The Rab official said at a time when people are protesting rape and other violence against women and children, some people are trying to create chaos by making provocative posts on social media. The arrestee even uploaded posts inciting rape, they added.

Screenshots of some of the posts went viral, with demand to arrest him. Rab has already identified at least five others who made similar offence, the Rab official said.

A resident of Adabar area, Nawar is apparently a member of a local juvenile gang. He left the area after netizens demanded his arrest, said Rab.

A case was filed with Khilkhet Police Station under Digital Security Act and the accused has been handed over to police.

TWO HELD ON RAPE CHARGES

Two persons were arrested from the capital's Sabujbagh area yesterday after a girl filed a case against them on Saturday night on charges of rape and abetting rape, after promising of marriage.

The arrestees are -- the alleged rapist Sabuj Mia (32) and his accomplice Abdus Samad (35) -- after the 18-year old girl filed the case under Women and Children Repression Prevention Act with Sabujbagh Police Station.

The girl was sent to one-stop crisis centre at Dhaka Medical College Hospital for medical tests, said Sub-inspector Riaz Uddin Sarker of the police station.

The SI said the girl got acquainted with Sabuj through Facebook six months ago and developed a relationship with him.

On October 4, she went to his house after he promised to marry her. He kept her there and raped her several times till yesterday, the SI said quoting the case statement.

Sabuj gave various excuses when the girl asked him to marry her. She then filed the case where she mentioned Samad as Sabuj's accomplice, the police officer added."
http://www.thedailystar.net/city/news/alarming-rise-child-marriage-schools-closed-due-pandemic-1976417,2020-10-12 00:00:00+06:00,Alarming rise in child marriage with schools closed due to pandemic,"The rate of child marriage in Bangladesh is on an alarming rise, as girls are mostly staying home owing to the closure of educational institutions during the Covid-19 pandemic.

Experts are concerned that the crisis might deepen if there is a further delay in reopening schools.

Speakers came up with the observations in a digital dialogue organised by Brac yesterday, marking International Day of the Girl Child.

Education minister Dr Dipu Moni joined the dialogue, titled ""Girls must return to schools,"" as chief guest.

She said, ""We have reached most of our target students in case of digital classrooms. The standard of classes being taken through televisions has improved. Not only the government, but many non-government institutions are taking online classes. So, it is not mandatory that students will have to go to classes. In many countries, schools have been shut after reopening. We need to consider every aspect before deciding on reopening our educational institutions.""

On girl children, the minister said, ""The birth registration process is being digitised at union levels. As a result, parents cannot fake their girls' age and marry them off early. Important topics such as women's repression, sexual violence is being included in our curriculum. Not only the Covid-19 crisis, we are repurposing our curriculum to tackle all sorts of challenges.""

Brac executive director Asif Saleh said, ""The long closure of schools are forcing our students to forget what they have already learnt. A research in Pakistan shows a five-month closure of schools have forced students backward for 14 months. We need to consider this in terms of our country. Rather than taking a sudden decision, we need constant monitoring to reopen our schools.""

Lawmaker Aroma Dutta said, ""Reality must be considered before taking any decision. It is true that we lost a lot during this pandemic. The rate of school dropouts has increased. We need to ensure technological and technical education for students, especially for girls, so that they can ensure their livelihood whenever needed.""

Campaign for Popular Education executive director Rasheda K Choudhury said, ""School closure has affected both our students and teachers. This pandemic is acting like a magnifying glass for us. Through this, we can examine all our mistakes and think of our way forward. Before reopening schools, we need to concentrate on the related data and reality.""

Prof Sadeka Halim said, ""Bangladesh has made remarkable progress in women's empowerment and girl children's empowerment... But child marriage has been instrumental to the drop-out rate of girls.""

""During this covid-19 crisis, we have seen that our education system is closely connected to our livelihood. So, we can't consider the education system as an isolated phenomenon. We need to think about what can be done for about 43 percent families who have been forced under the poverty line and these families have a large number of students from schools, colleges and universities,"" she added.

Bangladesh Police Women Network's president, additional commissioner Amena Begum said, ""Sometimes parents forcefully marry their girls early. To prevent early marriage people can avail services from police dialing 999. We are working on school programmes to make students aware of this.""

Prof Dr Sadeka Halim, Dean of Faculty of Social Sciences, University of Dhaka, and Australian High Commission in Dhaka's first secretary Simon Barclay also joined the event, moderated by Brac director Nobonita Chowdhury."
http://www.thedailystar.net/city/news/mysterious-death-sylhet-man-allegedly-police-custody-sparks-protests-1976261,2020-10-11 22:18:08+06:00,Mysterious death of Sylhet man allegedly in police custody sparks protests,"The mysterious death of a 33-year-old man, allegedly in police custody in Sylhet city, sparked a protest earlier today.

Hundreds of locals blocked the Sylhet-Sunamganj highway for half an hour at Akhalia area in the afternoon and demanded justice for the death.

Police later went to the spot and assured the protestors of proper investigation into the death.

News of the death of Rayhan Ahmed, 33, broke earlier today, with different local newspapers quoting the police officials as saying that Rayhan was beaten to death by a mob after he was caught mugging someone in Kasthoghar area of the city.

His family, however, rubbished that version, saying that Rayhan, a resident of Neharipara area in Sylhet city, used to work as a medical compounder at a doctor's private chamber.

They claimed that he had died in police custody and further alleged that law enforcers had demanded Tk 10,000 for his release.

Contacted, Jyotirmoy Sarkar, additional deputy commissioner (media) of Sylhet Metropolitan Police, said, ""As the matter is complicated, we are investigating it. The deputy commissioner (north) is probing the initial inquiry to know what happened to the man"".

Rayhan had left his home around 10:00pm on Saturday and after a while his mobile was found switched off, his cousin Tanvir Ahmed told The Daily Star.

""At around 4:23am, Rayhan called his mother from an unknown number and told her that police had picked him up and were holding him at Bandarbazar Police Outpost. He asked to send someone with Tk 4,000 so that police will free him,"" his cousin said.

""Hearing that, Rayhan's step-father, rushed to the police outpost with the money. There a policeman in civil uniform told him that Rayhan had been injured in an accident and was sleeping at the time, and asked him to come again around 10:00am with Tk 10,000,"" Tanvir said.

""Uncle [Rayhan's stepfather] then returned to the police outpost around 10:00am when policemen at the outpost told him to go to Sylhet MAG Osmani Medical College Hospital, as Rayhan was admitted there since his physical condition had deteriorated,"" he also said.

""Reaching the hospital, he came to know that Rayhan died and the police members on duty there told him that Rayhan was beaten by a mob.""

Rayhan's step-father Habib Ullah echoed the same and said, ""We believe that Rayhan was tortured to death at the police outpost"".

This correspondent called the number from which Rayhan had called his mother, but no one received the call.

According to the medical registrar of the hospital, Rayhan was brought to the hospital by police at 7:00am today.

Advocate Sumit Syam, a resident of Kasthoghar area, said, ""We haven't heard of any such mob beating incident in the morning, but later we heard that policemen had gathered in the area and were asking people about the mob beating.""

Nazrul Islam Munim, councillor of ward-14 of Sylhet City Corporation, said, ""We are not sure what happened. But there are CCTV cameras that cover the whole of Kashthoghar area and we are now checking those.""

No case had been filed till 8:00pm. Family members said that they will file a case later after his burial."
http://www.thedailystar.net/two-former-titas-employees-get-5-years-imprisonment-taking-bribe-1976169,2020-10-11 16:21:27+06:00,Two former Titas employees get 5 years’ imprisonment for taking bribe,"A Dhaka court today sentenced two former employees of Titas Gas Transmission and Distribution Company Ltd to five years' rigorous imprisonment for taking Tk 5,000 as bribe from a sweater factory in 2007.

The duo are Md Kamruzzaman Sarkar, former deputy assistant engineer of Demra Titas Gas office, and its technician Md Abdur Rahim.

Judge Shaikh Nazmul Alam of the Special Judge Court-4 of Dhaka handed down the verdict in presence of Kamruzzaman while Rahim is on the run.

The court also fined them Tk 25,000 each, in default of which they will serve three more months in jail.

The punishment of the fugitive will be effective from the day of his arrest or surrender, the judge added.

Earlier the prosecution and defence completed their arguments and the court recorded statements of seven prosecution witnesses, including the complainant of the case.

According to the prosecution, the two employees on June 14, 2007 took Tk 5,000 from a general manager of Nippon Sweaters Ltd at Chairman Market in Dakkhin Khan for giving connection of a gas line.

But they were caught red-handed while taking the bribe and a case was filed against them with Dakkhin Khan Police Station.

Md Zahin Hossain, an assistant director of the Anti-Corruption Commission, on May 8 of 2009 submitted a charge sheet against the two accused.

The court framed charges against them on September 17 the same year."
http://www.thedailystar.net/city/news/stay-alert-conspiracies-1975945,2020-10-11 00:00:00+06:00,Stay alert of conspiracies,"Awami League General Secretary Obaidul Quader yesterday called upon party leaders and activists to remain alert against conspiracies, saying that a vested quarter is out to capitalise on the anti-rape movement.

He was addressing an extended meeting of Gazipur district unit of AL through videoconferencing from his official residence on parliament premises.

Quader, also road transport and bridges minister, said the government of Prime Minister Sheikh Hasina has tougher stance not only against rape or violence on women, but also against any sort of criminal activities, irregularities and corruption.

Accused in every incident have been arrested and brought to justice, he said, adding that the government -- in a self-motivated way -- carried out drives against illegal casinoes and irregularities and corruption in different sectors, including health.

The AL general secretary said BNP is making ""evil attempts"" to divert the anti-rape movement to a different direction to oust the government.

""BNP is carrying out their conspiracies to give a violent shape to a peaceful movement. The government remains alert about their plots and efforts are underway to identify those who are spreading rumours,"" he said.

He sounded a note of warning that if anybody carries out ill-efforts to create an unstable situation, the government will handle it with an iron hand.

About the formation of committees of different organisational units of the party, he said tested and devoted workers must be evaluated while forming committees as there is no room for wrongdoers and opportunists in the party."
http://www.thedailystar.net/city/news/95-waterways-accidents-killed-149-3-months-1975957,2020-10-11 00:00:00+06:00,95 waterways accidents killed 149 in 3 months,"Although launch capsizes have decreased, accidents involving different types of vessels take place on inland waterways round the year, and deaths continue, said a report of two non-government organisations yesterday.

At least 149 people, including 22 women and 44 children, were killed, while 26 were injured and 58 remained missing in a total of 95 waterway accidents in the last three months.

The 58 missing victims were considered deceased, as they were not found, later raising the death toll to 207, revealed a survey of Green Club of Bangladesh (GCB) and National Committee to Protect Shipping, Roads and Railways.

The fatal accidents took place in different inland waterways and coastal areas between July 1 and September 30 across the country.

The survey was conducted by taking information from 24 national and 10 regional dailies, and nine news portals and agencies, says a press release.

The report said 86 people, including 10 women and 31 children, lost lives, while six were injured and 23 remained missing in 48 accidents in August.

At least 18 people, including madrasa teachers and students, were killed in a trawler capsize in Netrakona's Uchitpur haor on August 5.

According to the report, 41 people, including six women and five children, were killed, while 10 were injured and 17 remained missing in 37 accidents in July.

As many as 10 accidents took place in September, where 22 people, including six women and eight children, lost lives, while 10 received injuries and 18 were missing.

Ashis Kumar Dey, general secretary of GCB, said deaths continue due to accidents of trawlers and other small vessels. He blamed lack of proper monitoring, a huge number of illegal vessels, unskilled operators and drivers for the accidents.

Ashis, however, said waterway accidents are decreasing.

He identified some major reasons for decreasing waterway accidents: publishing reports in different mass media regarding shipping sector's irregularities, and strengthening coast guard and river police petrol, among other factors."
http://www.thedailystar.net/city/news/137cr-primary-students-get-stipends-thru-digital-service-1975965,2020-10-11 00:00:00+06:00,1.37cr primary students to get stipends thru’ digital service,"The Ministry of Primary and Mass Education is going to distribute stipend to over 1.37 crore primary students through digital financial service Nagad.

Yusuf Ali, project director of Primary Education Stipend Project (third phase), said they have received a ministry order and are now working on the issue.

Nagad is a venture of Bangladesh Post Office.

The government sends the money directly to a student's mother through mobile banking services four times a year -- in April, July, October and January.

To qualify for the stipend, selected students must have 85 percent monthly attendance. They also need to take all school examinations and attain a minimum of 33 percent marks in each subject.

Each student fulfilling these criteria gets Tk 150 per month, as a single beneficiary of a family. Similarly, two children from the same family receive Tk 300 per month, whereas in case of three and four children, the stipend is Tk 400 and Tk 500 per month, respectively.

Yousuf said Nagad will receive 0.70 percent money as service charge."
http://www.thedailystar.net/city/news/law-enforcement-hc-guidelines-urgent-1975969,2020-10-11 00:00:00+06:00,"Law, enforcement of HC guidelines urgent","Formulation of law and enforcement of High Court guidelines are needed to ensure emergency medical services for road accident victims, speakers have said at a webinar.

While sharing statistics, Taqbir Huda, research specialist at Bangladesh Legal Aid and Services Trust (BLAST), presented a comparative analysis between the HC guidelines on such emergency medical services and provisions endorsed by the Road Transport Act, 2018.

""Provision no-13 of the guideline ensures protection of people who volunteer to help the road accident victims from police harassment and from obligation to give testimony before the court. Again, provision 14 states that it is the duty of police officers to ensure treatment for road accident victims. If ambulance is not available, police will use their own vehicles to take the victims to the nearest hospital. However, these provisions are not covered by the Road Transport Act, 2018,"" said Taqbir.

The Daily Star, Bangladesh Legal Aid and Services Trust and ALAP jointly organised the webinar titled ""Emergency Medical Services for Road Accident Victims"" on October 9.

Barrister Sara Hossain, a Supreme Court lawyer; Dr Ashraf Uddin Ahmed, resident physician and assistant professor, in charge of medical emergency, BIRDEM; and Ilias Kanchan, Nirapad Sarak Chai chairman, spoke at the webinar.

It was moderated by Advocate Rashna Imam, founder, Academy of Law and Policy.

At the beginning of the session, the speakers presented statistics of road accidents.

According to Nirapad Sarak Chai, in 2019, 4,356 people were killed and 6,953 injured by road accidents. That means, on an average 11 were killed and 19 injured every day in the country last year.

Dr Ashraf Uddin Ahmed said, ""All the doctors must have life support and basic trauma management training so that they can provide emergency care to any road accident victim. BRTA while issuing driving licence can also ensure that all the drivers have first aid training before having a driving licence. Besides, trauma centres should be established all along the highways.""

""Our ambulance services should also be improved significantly. Ambulances should be equipped with life support equipment and manned by at least one paramedic,"" he said.

Focusing on the legal aspects, Barrister Sara said, ""Lawyers mobilise more to get a full-fledged law ensuring medical services for road accident victims. Meanwhile, we should circulate the High Court guidelines that guarantee emergency medical treatment for them.""

""We are also legally bound to abide by the guidelines. These guidelines should be translated into Bengali and circulated widely through mainstream and social media,"" she added.

Ilias Kanchan, who has been protesting for safer road for more than 27 years, emphasised investment, political will and coordination between ministries.

He said, ""Road transport sector should not be operated only under the communication ministry. This sector has a lot to do with public health. There should be a coordinating body between health and communication ministries to monitor medical services for accident victims.""

""We also need a lot of investment to build safer roads, to provide medical care and to improve public transport condition. For such a large scale investment, motivation to reform the sector from the political leadership is essential,"" said Ilias Kanchan."
http://www.thedailystar.net/city/news/look-beyond-the-perps-1975997,2020-10-11 00:00:00+06:00,Look beyond the perps,"Rape incidents like the one in Noakhali's Begumganj could take place due to political patronage of ruling groups and it is important to look at the source of power of these perpetrators, said a delegation of six women who visited the rape victim in Noakhali on October 9.

Led by Rahmuna Ahmed, a writer, researcher and anthropologist, the delegation issued the statement yesterday.

Other members of the delegation were Bithi Ghosh, a teacher and cultural activist; Jannatul Mawa, political activist and photographer; Mahfuza Haq, cultural and human rights activist; Shipra Bosh, development activist; and Taslima Akhter, organiser of workers and women's movement.

They visited Noakhali's Begumganj from Dhaka and exchanged views with a cross-section of society, including the Deputy Commissioner and Police Superintendent of Noakhali.

They also spoke to the rape victim.

The statement said the victim will not get justice if the ongoing movement is limited only to demanding arrest and punishment of the perpetrators. Questions must be raised and movement waged against the source of power of the perpetrators, who are patronised by the ruling force.

""It was not possible to ensure a safe life and safe movement for women keeping the source of power of Delwar gang hidden,"" the delegation said in the statement.

During their meeting with the Deputy Commissioner and SP of Noakhali and officer-in-charge of Begumganj Police Station, they called upon the authority figures to play the highest role in ensuring safety of the rape victim.

They also called upon all to wage a strong social movement against all incidents of rape and repression against women including the one in Noakhali.

While talking with the rape victim, they assured that she is not alone in the movement against rape. They also said her courage will strengthen the movement against rape and rape culture.

According to the case statement filed by the victim on October 4, the perpetrators including the main accused Badal, ""Delwar Bahini"" chief Delwar, Rahmat Ullah and Abdur Rahim, among others entered the house of the victim and beat up her husband on the night of the incident.

They took him to the adjacent room and tied him up.

Later, they tortured the victim and assaulted her while filming the incident on their phone.

At one point, locals gathered around the house hearing the victim's cry for help. The accused then threatened to kill her if she spoke about the incident, and left.

The victim, fearing for her life, fled her house and has been living elsewhere since then.

The perpetrators, however, contacted her over phone and threatened to release the recorded video of the incident on social media if she did not go back to her house and agree to their demands. As the victim did not agree to their immoral proposals, they released the video on social media on October 4.

As the video circulated widely, police located her and questioned her about the incident, following which she filed the case against her perpetrators, the statement reads.

The whole country was sparked with outrage after the recorded video of the incident was released on social media."
http://www.thedailystar.net/city/news/eight-accused-remanded-over-ctg-gang-rape-1975993,2020-10-11 00:00:00+06:00,Eight accused remanded over Ctg gang rape,"A Chattogram court yesterday placed eight accused including a woman on remand in connection with a case filed for gang-raping a housewife in the port city's Chandgaon area early Friday, reports our staff correspondent from Chattogram.

Inspector (Investigation) Rajesh Barua of Chandgaon Police Station said the court placed Jagangir, a CNG-run auto-rickshaw driver, also a key accused of the gang rape case, on a five-day remand while the rest seven on a three-day each.

The other accused are Md Yousuf (32), Md Ripon (27), Md Sujan (24), Debu Barua alias Jobayer Hossain (31), Md Shahed (24), Rintu Datta (30), and Monowara Begum alias Lebur Ma (55).

The court of the metropolitan magistrate, Khairul Amin, passed the remand order after police produced the accused before it with a seven-day remand prayer, said court sources.

Jahangir is known as an informant of Chandgaon Police Station, said locals. However, the law enforcers are yet to confirm it.

incident The took place around 1:30am on Friday and was led by Jahangir while the victim was returning home from Chattogram's Rangunia upazila.

The victim is now undergoing treatment at a One-Stop Crisis Centre of Chattogram Medical College Hospital.

Meanwhile, two arrestees among five confessed to raping the 23-year-old housewife in Savar, at a court in Dhaka yesterday, reports our Savar correspondent.

The court also placed three arrestees -- Antar (19), Jotirmoy Saha (20), and Milon (21) -- on a three-day remand each after Ashulia Police Station Inspector (Operation) Abdur Rashid, the investigation officer, produced them before it, court sources said.

Senior Judicial Magistrate Md Moniruzzaman recorded the confessional statements of Saiful Islam (18), and Pappu Saha (19), under section 164 of the Code of Criminal Procedure (CrPC), said the IO.

According to the case statement, Saiful and Antar were earlier introduced with the woman, a resident of Mirpur in Dhaka. On September 23, they lured the housewife to an abandoned place in Ashulia where the two along with seven others raped her."
http://www.thedailystar.net/city/news/protest-against-rape-du-student-falls-sick-third-day-hunger-strike-1975985,2020-10-11 00:00:00+06:00,Protest Against Rape: DU student falls sick on third day of hunger strike,"The Dhaka University student who started fast-unto-death on Thursday demanding arrest of former Ducsu vice-president Nurul Haque Nur and five others in a rape case fell sick yesterday.

She refused to get admitted to a hospital, and vowed to continue the strike until Nur and Hasan Al Mamun, suspended convener of Bangladesh Sadharan Chhatra Odhikar Sangrakkhan Parishad, are arrested.

On September 20, she filed a case against Nur, Hasan, Nazmul Hasan Sohag and Saiful Islam, joint conveners of the platform; Nazmul Huda, vice-president of the platform and DU student Abdullah Hil Baki with Lalbagh Police Station.

Another case was filed with Kotwali Police Station against the six on September 21 under the Women and Children Repression Prevention Act by the same student.

She started the hunger strike at the base of Raju Memorial Sculpture accompanied by some classmates and activists of Chhatra League.

DU Proctor AKM Golam Rabbani said they are looking into the issue.

Meanwhile, Bangladesh Chhatra League and Bangladesh Students Union expressed solidarity with the student.

Leaders and activists of the two organisations brought out separate protest rallies on Friday."
http://www.thedailystar.net/city/news/3-members-juvenile-gang-held-savar-abducting-boy-1975625,2020-10-10 15:46:43+06:00,3 members of a ‘juvenile gang’ held in Savar for abducting boy,"Rapid Action Battalion arrested three members of a ""juvenile gang"" from Savar early today for allegedly abducting a teenage boy.

Jamir Uddin Ahmed, company commander of Rab-4, said a Rab team arrested the trio -- Musa Kazi (19), Zahid Hasan (19) and Ashik Hossain (18) -- from Anandapur City Lane area around 12:55am after conducting a drive there.

The team also rescued the victim Rhidoy (18) from the gang, our Savar correspondent reports, quoting the Rab official.

Jamir Uddin said Rhidoy, son of Hasen Ali, came to Savar yesterday noon from Machhain village of Manikganj.

In the evening, the gang members abducted Rhidoy, called his father over mobile phone and demanded Tk 30,000 as ransom, said the Rab official.

The Rab team launched the drive after they received the complaint from the victim's father, he said.

The company commander also said the arrestees are members of a juvenile gang and a case was filed against them with Savar Model Police Station."
http://www.thedailystar.net/city/news/man-claims-wife-died-suicide-family-suspects-murder-1975409,2020-10-10 00:00:00+06:00,"Man claims wife died by suicide, family suspects murder","Mystery shrouds the death of a woman, who was found hanging in a house in Dhaka's Nikunja area yesterday morning.

The deceased was identified as Rafika Ruma Ety (26). Hailing from Bogura, she used to live on a ground-floor flat with her husband and son.

Her husband claimed that she hanged herself following a dispute over a trivial matter the night before, while the woman's family suspected that she was killed and then hanged.

Ety's husband Jamal Hossain also said following the altercation, she wanted to go out of the house in anger but he intercepted her.

""Later, we went to bed. Around 3:30am, I suddenly woke up and could not find her. Then I went to the balcony and saw her hanging from the iron bar with a scarf,"" he claimed.

She was rushed to Dhaka Medical College Hospital, where doctors declared her dead.

Ety's brother Humayun Kabir said his sister was very strong mentally and she cannot have killed herself as she liked to take on any kind of problem as a challenge.

""Her husband says she hanged herself, but how were her knees touching the ground?"" he questioned. ""They had some family problems. We suspect that she was killed,"" he alleged.

Preparing an inquest report, Sub-inspector Abdus Samad of Khilkhet Police Station said there were no signs of external injuries on the body. However, a half crescent-shaped mark was found on her neck, he added.

The body was kept at the hospital mortuary for an autopsy, to determine the cause of death."
http://www.thedailystar.net/city/news/four-children-handed-over-their-parents-1975413,2020-10-10 00:00:00+06:00,Held in Rape Case: Four children handed over to their parents,"Four children from Bakerganj in Barishal, who were arrested in a rape case, have been handed over to their parents yesterday after they were released from Jashore Children Development Centre in line with a High Court directive issued on Thursday night.

""Officer-in-charge of Bakerganj Police Station informed me at 8:30am today over phone that the four children were handed over to their parents. They were carried in a microbus with proper police protection. Local administration of Jashore has made the arrangement,"" said Supreme Court spokesperson Mohammad Saifur Rahman.

At 9:30pm on Thursday, two High Court judges operated a bench and directed Nari o Shishu Nirjaton Daman Tribunal of Barishal to instantly grant bail to the four, arrested on October 6 in a case filed on charges of raping a six-year-old at Bakerganj.

In a suomuto (voluntary) order, the HC directed the authorities to release the children -- 10 to 12 years of age -- from the custody of Children Development Centre at Pulerhat in Jashore on bail and hand them over to their guardians that night.

The OC was ordered to submit a report to the SC special officer in this regard.

The HC bench of Justice Md Mozibur Rahman Miah and Justice Mohi Uddin Shamim came up with the order following a report broadcast on a private television channel on the incident of arresting the children and inhumanly taking them to the centre, following rejection of their bail prayer. Court sources said the HC judges ordered Senior Judicial Magistrate of Barishal Enayet Ullah, who rejected the petitions, to appear before the bench on Sunday to place his explanation.

The HC bench also ordered the OC to appear before the bench along with the children and their guardians tomorrow and asked the registrar of Barishal Medical College Hospital to submit a medical report of the victim child. The HC will also hold a hearing on the issue tomorrow.

The tribunal granted bail to the children immediately after receiving the HC order.

The incident took place on October 4. According to the case statement, the four boys raped the girl in the pretext of playing. The victim disclosed the matter to her mother after she fell sick on Oct 6. Her father filed the case the same day.

Bakerganj police arrested them on October 7 and produced them to the court of senior judicial magistrate Enayet Ullah the same day. He rejected their bail petitions and ordered police to send them to the development centre."
http://www.thedailystar.net/city/news/women-only-hostel-where-safety-comes-first-1975425,2020-10-10 00:00:00+06:00,A women-only hostel where safety comes first,"The state of gender relations in Bangladesh stands at such a precarious position that the lived experience of all women, across any strata, is filled with fear, anxiety, and even paranoia. The outrage currently gripping the country over rape and gender-based violence is an indictment that the problem is very real. However, life does not stop, and in spite of their utter discomfort, many women have to travel alone, while some need to stay the night, away from the safety of their families.

In such cases, accommodation in expensive hotels is hard to afford for many, and cheap hotels may not also suffice due to inadequate security measures.

Taking these issues into consideration, Bidyanondo Foundation has established ""Bashonti Nibash"" in March. Inaugurated on Women's Day, this women-only hostel is located in Pallabi, Mirpur, with continuous CCTV surveillance, and other security measures. A night's stay costs Tk 199.

The hostel provides affordable accommodation to women, and includes contemporary requirements like Wi-Fi, air-conditioning, laundry services and a computer zone. It does not allow a prolonged stay, although under special circumstances, it allows guests to stay a maximum of seven days.

For students staying for one night, the same package is offered only at Tk 1 for the first night, and Tk 199 per night from the second night onwards.

""Our volunteers have to travel a lot for work,"" says Rakhima Khatun, a volunteer of the foundation who manages Bashonti Nibash. ""During one such trip, a volunteer and her husband checked into a cheap hotel for the night, where they fell victim to harassment by a few local miscreants.""

""The issue was later brought up by the volunteer in a conversation with our founder, who pledged to establish an affordable and safe hostel for women. That's how our journey began,"" she said.

Rakhima said, ""The premises are under CCTV surveillance, and no men are allowed to enter the hostel. Volunteers are present to help the guests settle in. Besides, we have notified the local police station of how we operate, and if needed, we can always seek help from them.""

Currently, the hostel can accommodate up to 36 guests. Each guest is provided with their own bunk bed in the form of medium-sized capsules. They also have private shower and bathroom facilities, with a small dining area as well.

""I came to know about the hostel from a friend,"" said Jyotika Khisa Joyi, a college student visiting from Khagrachhari. ""The best part about this place is that girls can stay here alone without fear, and that too for such a low cost,"" adds Joyi.

Farjana Zabin Dola, visiting the capital from Kushtia for medical purposes, said, ""The current situation regarding women's safety in our country is distressing. But with the security facilities at this hostel, parents can feel assured to let their daughters stay here."""
http://www.thedailystar.net/city/news/housewife-tortured-gang-raped-chattogram-8-held-1975229,2020-10-09 20:53:01+06:00,22-year-old housewife gang-raped in Chattogram; 8 held,"A 22-year-old housewife was gang-raped by around eight to ten people, most of them CNG-run auto-rickshaw drivers in Chandgaon area of Chattogram city early today.

The victim later filed a case with Chandgaon Police Station over the incident and is now undergoing treatment at a One-Stop Crisis Centre (OCC) of Chattogram Medical College Hospital (CMCH), said Bijoy Basak, deputy commissioner (DC-North Zone) of Chattogram Metropolitan Police.

Police conducted drives in different areas of the port city and arrested eight people in connection with this case, DC Basak said at a press briefing this afternoon.

The arrestees are: Jahangir Alam (38), Md Yousuf (32), Md Ripon (27), Md Sujan (24), Debu Barua alias Jobayer Hossain (31), Md Shahed (24), Rintu Datta (30), and Monowara Begum alias Lebur ma (55). Another accused named Suman is on the run.

Among the arrestees, Jahangir, Yousuf, Debu, and Rintu are CNG-run auto-rickshaw drivers by profession, said police.

The incident took place around 1:30am on Friday and was led by Jahangir when the victim was returning home from Chattogram's Rangunia upazila.

""The victim was on a rickshaw and was returning to her house in Chawakbazar through CNB area under Chandgaon where the criminals waylaid her and forcibly took her to Moulvi Pukur Par area and took turns raping her near a dustbin,"" the DC said, adding that the criminals also physically tortured the victim and snatched her mobile phone and Tk 2,000 from her bag.

""The victim managed to escape the spot and rushed to CMCH around 4:30am. Police came to know of the incident from CMCH and started drives to arrest the culprits,"" he added.

Inspector (Investigation) Rajesh Barua of Chandgaon Police Station said ""The victim's husband and Jahangir knew each other and Jahangir used to stalk her earlier. Jahangir noticed her when she was returning home by rickshaw and started following her.""

""During the incident, a youth was also with the victim but the criminals beat him up and later raped the woman,"" the inspector added.

DC Bijoy Basak said arrestee Monowara Begum helped the criminals in raping the woman.

Monowara, however, claimed she knew the victim from before and went to the spot after receiving a phone call from her, adding that she tried to stop the culprits.

Another arrestee Debu claimed that Suman had beaten up the woman and called them to the spot over phone.

""Getting Suman's phone call we went to mitigate the issue but police did not arrest Suman. We did nothing. Please take us for DNA test to verify whether we raped her,"" said Debu while sitting on a police van after arrest.

Asking about the claims of the two accused, the DC said, ""We are trying to verify all the information we have got so far. We are also trying to arrest several other criminals who were on the spot during the incident."""
http://www.thedailystar.net/city/news/six-held-two-separate-incidents-rape-ashulia-1975145,2020-10-09 15:11:26+06:00,Six held in two separate incidents of rape in Ashulia,"Police have arrested five people on charges of gang-raping a housewife and held another man for raping three children in two separate incidents in Savar's Ashulia.

The 25-year-old housewife was gang-raped multiple times by the arrestees- Saiful Islam (18), Antar (19), Jotirmoy Saha (20), Pappu Saha (19), and Milon (21), said Inspector (investigation) Ziaul Islam of Ashulia Police Station.

The survivor, who is a resident of Dhaka's Mirpur, told our Savar correspondent that she came to know Saiful and Antar around one and half months ago over phone.

They called her to Ashulia, saying they will lend her some money for her house-rent.

After she went to Ashulia from Mirpur on September 23, Saiful and Antar gave her Tk 1000. But later, they forcibly took her to an abandoned place where they along with others raped her, she said.

After she returned home, they started threatening her over the phone. They said they will let her husband and others know about the incident if she doesn't go to see them again.

Scared, the survivor went back to Ashulia and was gang-raped again by the same people, she added.

The rapists, however, continued to blackmail her. At one point she revealed the incidents to her husband who went to police for help last night, she added.

Police arrested the five during a raid in Rustompur area, Inspector Ziaul Islam said.

The others involved are yet to be arrested, he also said, adding that a case was being filed in this regard with the police station.

On the other hand, Helaluddin (57), was arrested for raping a pair of nine-year-old twin girls and another child of the same age on August 6.

The father of the twins, a worker at a garments factory, filed a case with Ashulia Police Station in this regard last night, Inspector Ziaul Islam said.

According to the case statement, the landlord of their rented house, Helaluddin lured the three girls to his room saying he will buy them bottle of cold-drink on the day of the incident when their parents were away at work.

He then raped the trio, the inspector said quoting the survivors' father.

Police arrested Helal last night from his house in Ashulia, the inspector added."
